Image_name;Rule1;Rule2;Rule5;Rule6;Rule7
1608317283d31fc3339d0d2f00166033d8fb86077914c3c3.jpg;0;0;0;1;1
16039192759d8bc85ab0c14ce5d7185a0f5bb2c5ff9957af.jpg;0;0;0;0;1
16140117465ba80592cf1df113a27cce3c2b4d5159fcf5b5.jpg;0;0;0;0;1
16105571152f8a9f73c455323b5ac5e175610df6ce6171fa.jpg;0;0;0;0;1
1598849441b00920e10e95cf2d32e2c0628204ce10c4dcb4.jpg;0;0;0;1;1
16128847960ee92079a39d1f96fcd7e4b6b5c5daf23ec3d4.jpg;0;0;0;0;1
16105571152f8a9f73c455323b5ac5e175610df6ce6171fa.jpg;0;0;0;0;1
1607727380b2e3641992783228e8089cd37b449e263aa8e1.jpg;0;0;0;1;0
1610451478158b8a3fe8c432c5f58ebf1b04953408c95225.jpg;0;0;0;0;1
1608777644fa5cda0fb4208f17714aeb47ccfb15be56c39f.jpg;0;0;0;1;1
160616397043744f6ff22cf16885ca57f58487e902f07379.jpg;0;0;1;1;0
1609001327626c1f5988dae2240db8abd24bad01fc82dc44.jpg;0;0;0;1;1
1611318951351de9ad80543f8df25136941416a5847510fe.jpg;0;0;0;1;1
160560061768fccf8ba3783c2c2e4af4697ee02948a848c0.jpg;0;0;0;0;1
159483016885355f3a7d109dc0e57583c1cf19d0974fa906.jpg;0;0;0;0;1
160857651894670de930b80e0ed54ebc4a54cd6bf6e8b7ba.jpg;0;0;0;0;1
1614053592e309a068ff62c8ef59afc64a5f967fe7491bf9.jpg;0;0;0;0;1
1604266588a093d7e81f139b9feb1aac3d11051c65fa4f05.jpg;0;0;0;1;1
1593419255b468682053925bb12f286c058e474c8cd89bcc.jpg;0;0;0;1;0
16134892984ee9b06bab6266d1aa3de44601bef87bbcf88a.jpg;0;0;0;1;0
1600616918d8658e141c69ed02726886a3c597c0f90a476f.jpg;0;0;1;0;0
1613799667a9a83be42bc892838a9015c4cf015f0822045b.jpg;0;0;1;0;0
1605396003de3b51a5ef14f86376947ed19bed7de089ca88.jpg;0;0;0;0;1
15840415580f26159d0a7dc3da1aa7e3a74e2960ea87b846.jpg;0;0;0;1;1
16081340761216da43f5d4a70a98716326c760780c47c45d.jpg;0;0;0;0;0
1608310652783034b09420fd353292e5c0becbec96f9faf5.jpg;0;0;0;1;1
16056297777e195cffb2dc42612bf6e7e78b91e2be65d5fc.jpg;0;1;0;1;1
1597775041aee20bff0c35ea0ede812ee4d4d95010dbe237.jpg;0;0;0;1;1
16037901626927df3f7694eead512716df72e99cf43bb08d.jpg;0;1;0;0;1
1598020803374c345e4cc68c9faa2a417e7126331ecfe240.jpg;0;0;1;0;1
16094506558a5d4266ade50c69e1ead379960c8f1b2ed7d0.jpg;0;0;0;1;1
160934441874497cca93765b0a99b77b5cc9d26cd7a7abeb.jpg;0;1;0;0;1
1607713917062b2d67a16926a9a697278561a8ec8dacc4de.jpg;0;0;0;0;1
16109678572398cd3e5512515dc629eb7e319240d73dfee0.jpg;0;0;0;0;0
1585567100e84e2798118ae773a5a9242deef3691874f19f.jpg;0;0;0;1;1
16066022054db5ca08d60b91a981247ef2b13eb5274ffa67.jpg;0;0;1;1;1
1614262131a54ffb972d98e425f17d367ccd7808e2e245d1.jpg;0;0;0;1;1
1609867121e93514fb1f2821903ba54f6132076ee0bc999b.jpg;0;0;0;1;0
1602241676660867b585df69a7f5238078cf2a2e2870b864.jpg;0;0;1;0;1
159813348911308b96de3ad6ce88fc9b3b2e9b73dc4b93fe.jpg;0;0;0;1;1
160796843017014b5a9f4d7451200f0f72081b16b6b96e57.jpg;0;0;1;0;1
15862007947657d1667b6a257d5426ff1909bfd11464c1c1.jpg;0;0;0;1;1
159872807800103a681ce8bda45773fa30f8088a1936155e.jpg;0;0;0;0;1
16094299855e3c55aeb5d3bbe2e20a9931b68dee29afd200.jpg;0;0;0;1;1
1609001327626c1f5988dae2240db8abd24bad01fc82dc44.jpg;0;0;0;1;1
1611228819ed3467b8be868b4646b97e5b36687a40d6120a.jpg;0;0;0;0;1
16066022054db5ca08d60b91a981247ef2b13eb5274ffa67.jpg;0;0;1;1;1
1599723350a71ad6afd9863ecc0696c01c838a0544543654.jpg;0;0;0;0;1
16068151669731f6f592d9f5af0097c7499ef3a102e3559b.jpg;0;0;1;1;1
16066022054db5ca08d60b91a981247ef2b13eb5274ffa67.jpg;0;0;1;1;1
161126630690de519521573a7b2a1db43081f9ae74aac2d8.jpg;0;0;0;0;0
1612138883bda05e07af07ca674866404eafb2a918ca9337.jpg;0;0;1;0;0
16123752004af2b5069c52b202eb2ec770d32eac92a59fb0.jpg;0;0;1;0;0
160823879029559f2532896f25801f59bc2aab7ce172c629.jpg;0;0;0;1;0
16140173023f16ab9b2ca884b46a4d1dbeec86c403c0cac5.jpg;0;0;0;0;1
1605719390615655529952d3e9c97688a5d2f7dc67043953.jpg;0;0;0;0;1
159894609905648735a26d48c4bd65c192e248e105277ca7.jpg;0;0;0;0;1
159164713188a00b7dccbccc6f9c46d04d3672e68e320403.jpg;0;0;0;0;1
16084009391a27e01d13939b3e4dee4ef6922a2718dfc4f6.jpg;0;0;0;0;0
16013959149db7cfe0e5a9fd788ad78c6ac13b64a38f1b3e.jpg;0;0;0;1;1
15938811051f52544c27ce5eb35cc915ba8a435299b87e75.jpg;0;0;0;1;1
1604346435255f3a8001f18ff236b6f051fe100817be8e3d.jpg;0;0;0;0;1
1604346435255f3a8001f18ff236b6f051fe100817be8e3d.jpg;0;0;0;0;1
16049168186ab284b22b2d696a767954d6eeca6a065799bf.jpg;0;0;0;0;1
1601455065cb16ac38b3c73eadf787545d47a3bc244721e5.jpg;0;0;0;1;1
16142389289b9f4863b6fa4ba041155b8ae948e54dfca2d5.jpg;0;0;0;0;1
1611333683cd7d56a3482726daf15fe4b79dee866a63540b.jpg;0;0;0;0;0
1585577085b1c344505c0278762fce5fee946b4e145733e3.jpg;0;0;0;1;1
16043318874e72379e279a1616e3319a8e6ca697f189e3b6.jpg;0;0;0;0;1
1601834805a8ec5446652a8c5d9e8c2ae3701317dc666b75.jpg;0;0;1;0;1
1608385632534f2ef72e77bf50b32883899817daa9b32a3d.jpg;0;0;0;1;1
16092966281fdb70a29299b03054158a5d5773a42979f202.jpg;0;0;1;0;0
1613331376a7ad004a65567c62d589d7c2e06114903fa343.jpg;0;0;1;0;1
160812471418cbedabdb42b74a59a4588178403e6f1d81bc.jpg;0;0;0;1;1
16144511497e6464ef96e5183ff0c7888dbc8a85b6088ee8.jpg;0;0;1;0;0
1609892157e70a2ef3b815c98c9f516651bbb617ee79fd29.jpg;0;0;0;0;0
160029167281a65bf70ccfd135d7b40e8058f49bc908e6bd.jpg;0;0;0;1;1
1588950724dc4cb6dec36abc76dcbb0f2d4d2be6193c0ea8.jpg;0;0;0;0;1
1614804084957f57ea91eee2ef43099edea6a0910ae9a743.jpg;0;0;0;1;1
1586791789783dc6f9617a5222a2af5ce9650023632f89e0.jpg;0;0;0;1;1
16057434565d96277dfa303bc1cda12202b971d58dfe067f.jpg;0;0;0;0;1
160616397043744f6ff22cf16885ca57f58487e902f07379.jpg;0;0;1;1;0
160344518874d9f3df16c963b1b2f2d878a53cb63eb1241d.jpg;0;0;0;0;1
1601637014846f47184a21c9b04b5a79328297f6027dcc13.jpg;0;0;0;1;1
1593518519f1c19f9424117c18c746c37637b0ab8976cc5b.jpg;0;0;0;0;1
161289556333e28be9add9a28ddbf21583be66c7ace88cb1.jpg;0;0;0;1;1
160742292658bf483f34feaac5041b53e5323d9113a30b0a.jpg;0;1;0;1;1
16085763550354947521d525da8d7bfffb6f0fb7bbafaa99.jpg;0;0;1;0;0
1605283572ef0c322c83ea4eb7208265b6925543c01beecd.jpg;0;0;0;1;0
1602337889a2644a3697f527d8cf63d5b69e2026e08fe7c3.jpg;0;0;1;0;0
16007118629deefbe08d0542f99be838238746e9282d5953.jpg;0;0;0;0;1
1611326022fa620f9d216a61c2b60230c18ae15050ab08c7.jpg;0;1;0;0;1
1610548749075177339b5d524606d0b41f415aa4d70cd2ed.jpg;0;0;0;1;1
15879376401cb55563669c751863c39264e26ea31dbaaff4.jpg;0;0;0;0;1
161459946339104eb2d2021fdd5261c7c4512a03b609f1f8.jpg;0;0;0;0;0
15926458411367a16f2252d8040947b28f48f521a08dbbcf.jpg;0;0;0;1;1
16128923525106308aab49966cea8de287eeb162ded0a042.jpg;0;0;1;0;0
1591814635bef2c7d242181af89a762abe4c7fe550ae110b.jpg;0;1;1;0;0
1586699882c6e75cb96489f99cbc64879802fcb12a160554.jpg;0;0;0;0;1
1614717653d57d62bb471f9c1a00723a255038ca6fce5fea.jpg;0;0;1;0;1
160416970384f4b033e9a9bae3f348ec466d643b503d18d5.jpg;0;1;0;0;1
1609465114fdd0964fefb71ca9ed3151b3f1406f2724bddc.jpg;0;0;0;1;1
160028885458acb3849b130dadda90dc12c5e9f261c20dab.jpg;0;0;0;0;1
16084708148a589afe1fea20cb64241c750b0409dcf7c9e9.jpg;0;0;0;0;1
16116652787e20ff7c6b35fdeb79cb78d3f52e3e86ff7f2b.jpg;0;0;1;1;1
16144511497e6464ef96e5183ff0c7888dbc8a85b6088ee8.jpg;0;0;1;0;0
16135496336f9d376dcd30d28a7e55c5eaedaecce0e01a41.jpg;0;0;0;0;1
1600549783467a23e4d61d567002eb50696583615d87e51f.jpg;0;0;0;0;1
16052892205d63a9e688dfdfe8f8a25328eab904d10f7609.jpg;0;0;0;0;0
15978550307c8224905d4edd6f24ee9ecacefbc1b0bbc038.jpg;0;0;1;1;1
160450616562d4c0cd717ed98649bb4c36f60a6294f341d4.jpg;0;0;0;1;1
1599329556425e9ab4e52b83eee5abcf77fa96882af5cc70.jpg;0;0;0;1;1
1614600964d3fcb27797db1ff7a89a70ab10adf9e31f7af7.jpg;0;0;1;1;1
1594276217e51f7dca0051c4928a6eecfd3a7ddd4fa37146.jpg;0;0;0;1;0
159983244085af08647d77ae72cfcfb3db0edc6cd7556d3f.jpg;0;0;0;1;1
1602089131ea578d761d44dc2dac8af36f4d00e1d081af8b.jpg;0;0;0;0;1
16014376838908480db4e18180ece1e4404a1074e063bfb4.jpg;0;0;1;0;0
16144511497e6464ef96e5183ff0c7888dbc8a85b6088ee8.jpg;0;0;1;0;0
16145987733c30c713c664ded5337ab295b0804f448128f4.jpg;0;0;0;0;0
161470983216b43a51d4cb7699b33e0c1a5f6c6df45acc73.jpg;0;0;1;0;0
1598464381ea9f43e61b14ceede3f6efd49f9d44d07c7daf.jpg;0;0;0;1;1
1610121294e5529e32dd9200decba52392f77f4720d99499.jpg;0;0;0;0;0
1596522557653037b0711b12dbdc1a3d80669e7bc1ce7227.jpg;0;0;0;1;0
1608425379a2c48e542ba7d7a7f544b0b3792eec41751696.jpg;0;0;1;0;0
16109667767c1a6180c476fd9a154186c626e8ad710a2d3a.jpg;0;0;0;0;1
1594014429fff0379dfbd42d4da73ab6c90e79c61adafa2d.jpg;0;1;1;1;1
161432015984433f6381e96ae233841e88fd734bc26d3cba.jpg;0;0;0;0;0
15931858409df237c0ac56ab6ba515dce503947b14c6b078.jpg;0;0;0;1;1
16027880326d4747312c80224648d3138d5c132a3d1005f0.jpg;0;0;0;0;1
16049168186ab284b22b2d696a767954d6eeca6a065799bf.jpg;0;0;0;0;1
16128923525106308aab49966cea8de287eeb162ded0a042.jpg;0;0;1;0;0
1601545730e1560c0d4fbe4b3010f79a52fe20680503b67c.jpg;0;0;0;0;1
1613851952950f95942706121bf021deaf347e8dba38dbfd.jpg;0;0;0;1;1
16090754152f877b60eac4df3c9b530902d5774c85841f8b.jpg;0;0;1;1;1
1609768058fa922ef8b85b9f8d34d71cfd124229d4b83d5e.jpg;0;0;0;0;1
1600413199c0c1b0dc9139be1ed28ee5ec99cd45c0a64766.jpg;0;0;0;0;1
161150334354a3b5e080670203a46c19964ec968e6912626.jpg;0;1;0;1;1
1608466175b04e37c960f0a96013a8a4a1dead7371b745ca.jpg;0;0;1;1;1
1615060564d3cf13d123bf28fd875ec9bdc4826ccd1bbda2.jpg;0;0;1;1;1
160520783022506e61005913a4f2b023b7ae6c06bcae4476.jpg;0;0;1;1;1
159655836483a41eb63b32e960b6f99ccdfaa19a62b22ca0.jpg;0;0;0;0;1
1607937811963ac83983063cb8f21be6b27dac68ca0cc39a.jpg;0;0;0;1;1
16128995930c689bf42239a8fd21b5a6545735222dae878e.jpg;0;0;0;0;1
1599217659627e26e6ea8af893b0e02205154d1b0b6011e3.jpg;0;0;0;0;1
161478216052e920f3499ebf8c767941afbb4e90987db695.jpg;0;0;0;1;1
1586791789783dc6f9617a5222a2af5ce9650023632f89e0.jpg;0;0;0;1;1
1599738785720ab3b7110b136efed603b68273d1815d0f78.jpg;0;1;0;0;1
16109667767c1a6180c476fd9a154186c626e8ad710a2d3a.jpg;0;0;0;0;1
1597417309934e1e4d0d28fd580ceef0a982927ea76fb623.jpg;0;0;0;0;1
161289556333e28be9add9a28ddbf21583be66c7ace88cb1.jpg;0;0;0;1;1
1593800971d05235bae4f35f7efb2c895d7c3dd6ccf03ce1.jpg;0;0;0;1;1
15978550307c8224905d4edd6f24ee9ecacefbc1b0bbc038.jpg;0;0;1;1;1
160691488814954811ba643a9d01d04820d1e588f616e198.jpg;0;0;0;0;1
1604770229c7ab955d51ee4b9b2c3611665b0c07bd034fd3.jpg;0;0;0;0;1
1598849441b00920e10e95cf2d32e2c0628204ce10c4dcb4.jpg;0;0;0;1;1
1593089730e632c8c149d26ee9fa0a70ce91396254e8dd18.jpg;0;0;0;1;1
1611502984a1ec6c607536cfb9d2ce1f3b1b56306e1131dd.jpg;0;0;0;1;1
161394923984df1c21760984f41965bd137c8a06a4b46232.jpg;0;0;0;1;0
1607713917062b2d67a16926a9a697278561a8ec8dacc4de.jpg;0;0;0;0;1
1614804084957f57ea91eee2ef43099edea6a0910ae9a743.jpg;0;0;0;1;1
1603961373d1f0adf287763a67ea460742fbc2df5304629c.jpg;0;0;0;0;1
16113363134487b63f2d668793b885b39f6ace4cb9dc77fc.jpg;0;0;1;1;1
1609503611d659e6f7e1998fb77004807b2ba7fc7bc4c835.jpg;0;0;1;1;1
1609074397643ee43a2152b7e0bf3deb9d862c0d89a8d168.jpg;0;0;0;0;1
16010521284efe6c91a8b31883d9d990a6190c326833eb2c.jpg;0;0;0;1;0
1614990989aaa96d61128b9a10d9d2fcb8ad81be151fc466.jpg;0;0;0;1;1
1614529549838db2d574d8fc5abdd245bfae1e335f3e460e.jpg;0;0;0;1;1
16140173023f16ab9b2ca884b46a4d1dbeec86c403c0cac5.jpg;0;0;0;0;1
160873255308832bb2c11da3962e75112e706bf43f2b42e6.jpg;0;0;0;0;1
1609436602a495dec5232ac809f0b47ab34959065afad526.jpg;0;0;1;0;0
1601223569b8674b4c95358563c7aa777e7ed4a0d40b7fbe.jpg;0;0;1;1;1
160886776228b01cf7ab84f8a8b32523b487b7c8ebff5a8a.jpg;0;0;0;1;1
1606672265cc1db58ccb331d3ab9c9247bcd4be611088df9.jpg;0;0;0;0;1
1609436602a495dec5232ac809f0b47ab34959065afad526.jpg;0;0;1;0;0
1606161889a289dc68401f90211fea9f186936301d6bbf5c.jpg;0;0;1;0;0
15895532566206d6016bf35014ba7decf1707dbfc8d0f463.jpg;0;0;1;0;0
1610557889765d10d81a4bb7424928e99aa10d47a7dff799.jpg;0;0;0;0;1
161527581761791c973e0a7f7b9aee03e1f3c96c4b5768c9.jpg;0;0;0;1;1
1599920333a4a54272a145ae896935ee4a78066956f27725.jpg;0;0;0;0;0
1611666422c822f299adc3662d500aa1c5fd15a5a793893a.jpg;0;0;0;1;1
15978725409f7702ce8a72df80bd1a46b207df01cc96a33c.jpg;0;0;1;1;1
160589243247b2d20543c91c9d8b3592aba3a55f13ee8639.jpg;0;0;0;0;0
16092684815913b419d094070eae593dc30654273870bcef.jpg;0;0;0;0;1
159655312166f7da0075ac4208afa49b829668342091384d.jpg;0;0;1;1;1
16151323003f19883dda192ee1b66112d9bf9172a721f3ae.jpg;0;0;0;0;1
159552988130c315efc4e6c39bcc1dadef216c8f126702ed.jpg;0;0;0;0;1
160873255308832bb2c11da3962e75112e706bf43f2b42e6.jpg;0;0;0;0;1
1614804084957f57ea91eee2ef43099edea6a0910ae9a743.jpg;0;0;0;1;1
160854857050634c78f5242b1ac2d65f4461f62c2b817172.jpg;0;0;0;1;1
161126630690de519521573a7b2a1db43081f9ae74aac2d8.jpg;0;0;0;0;0
16057034656722ea969e5dec6fb304f60be3995a1af49301.jpg;0;0;0;0;1
161459946339104eb2d2021fdd5261c7c4512a03b609f1f8.jpg;0;0;0;0;0
15939470754c35bfb3662be84bdb4e6cf99c107c309c8d1e.jpg;0;0;0;0;1
1614804084957f57ea91eee2ef43099edea6a0910ae9a743.jpg;0;0;0;1;1
1600413199c0c1b0dc9139be1ed28ee5ec99cd45c0a64766.jpg;0;0;0;0;1
16023409988a8052ff2995e8b706eee5daa4b271bdfe0b36.jpg;0;0;0;1;1
160849104633dca7ec6bca3528d39cb8d9b18bf651d6001a.jpg;0;0;1;1;1
16151323003f19883dda192ee1b66112d9bf9172a721f3ae.jpg;0;0;0;0;1
1614600964d3fcb27797db1ff7a89a70ab10adf9e31f7af7.jpg;0;0;1;1;1
16109678572398cd3e5512515dc629eb7e319240d73dfee0.jpg;0;0;0;0;0
16117709829d2aef948e7e2396414d9b837e6e075b595fee.jpg;0;0;1;1;1
1615060564d3cf13d123bf28fd875ec9bdc4826ccd1bbda2.jpg;0;0;1;1;1
15934617280be36b51eaf508da318bbcd26d31d5cadd1bc2.jpg;0;0;1;0;1
16092966281fdb70a29299b03054158a5d5773a42979f202.jpg;0;0;1;0;0
16016753137f33c13e9c6f28e26ed2a4b062dc6b8243de04.jpg;0;0;0;1;1
16093262953b4abfe0fc322eced1ff457d684587af192518.jpg;0;0;1;1;1
1597464331e039da1bed08288365d0db4767e8fcc2b1da98.jpg;0;0;1;0;0
16014376838908480db4e18180ece1e4404a1074e063bfb4.jpg;0;0;1;0;0
160344518874d9f3df16c963b1b2f2d878a53cb63eb1241d.jpg;0;0;0;0;1
1600285074b3b4186fd4528126ac1ba83c03437c95954990.jpg;0;0;0;0;1
16090017065a699bb8c7bb3503a154833234b84661a31f0a.jpg;0;0;0;0;1
1606163186e3f7a6e6b12c7dce252109d45b3188e1a7fc00.jpg;0;1;0;0;1
16007118629deefbe08d0542f99be838238746e9282d5953.jpg;0;0;0;0;1
1601388480533b1c571b77ac36eee82a468df79beb227fc5.jpg;0;1;1;1;1
15953046133610cb8f2b225b48241cd4ab86d5b32275d3f3.jpg;0;0;0;0;1
161527581761791c973e0a7f7b9aee03e1f3c96c4b5768c9.jpg;0;0;0;1;1
15980682215815680ab8354828ba737abf134a57841c8b1b.jpg;0;0;0;0;0
1602332577b1709e63ec4159980563e2e05b2ebfcbb75ec7.jpg;0;0;0;1;1
15992145094e8ac9a8936ae1e214e9e1d76ea292fb0a6986.jpg;0;0;0;0;1
1597064108f9f9507cd2e9b9afc87c454b797e054cd6bcf5.jpg;0;0;0;0;1
1611123824f4d6dbacba990dccc3bab7a44f94e805a14bc7.jpg;0;0;1;0;1
160857651894670de930b80e0ed54ebc4a54cd6bf6e8b7ba.jpg;0;0;0;0;1
16059848880d110fa4956da379dacba6ef16c9067c6f3dfa.jpg;0;0;0;1;1
1611141185aeedb9b04126da4f8241195f0ced741d190ab9.jpg;0;0;0;1;1
161461854213401579320af6091f29792dd3642b3be8888e.jpg;0;0;0;1;1
16115678220cefb4bb4c5f606294859deebd253541414562.jpg;0;0;0;0;1
16109678572398cd3e5512515dc629eb7e319240d73dfee0.jpg;0;0;0;0;0
1600192397a4c74a91fd285c5799a453082345d1364c29d0.jpg;0;0;0;0;1
16064146951b04fc91655da959eed06d65af6d1f345e8186.jpg;0;0;0;0;1
16151820682c62354b92bae0485308966515eca7f6b9b07b.jpg;0;0;0;0;0
16146818524ffc894e05c915c126f9a7a5bf1149e8e84b54.jpg;0;0;0;0;1
16040725256da49d09ccfaf7be36dc5332d2e1c21a25f654.jpg;0;0;0;0;1
1584430811249fb774a497d5e09f5feb0d5a33dbac8734da.jpg;0;1;0;0;1
16022695926a80e3731a9a915db2b7dbd5cb6294dd368b7c.jpg;0;1;1;0;0
1600285074b3b4186fd4528126ac1ba83c03437c95954990.jpg;0;0;0;0;1
15961854614cea9271237e24ba279351a1ab69eedb5938dc.jpg;0;0;1;1;1
1586094139a9010dd046bef62b4c18ef90180991c11172c5.jpg;0;0;0;0;1
1603184671d61f7ff4ffc40b9217ac5f4cff8743325f1581.jpg;0;0;0;1;0
16115678220cefb4bb4c5f606294859deebd253541414562.jpg;0;0;0;0;1
160285321384e1663e96f201cb488c35cb71e409bd76447e.jpg;0;0;1;1;1
158601354602ddba8a1b9c7184fd3459c0f781be6f8d1b9a.jpg;0;0;0;0;1
1609140525c387484659bf3221c766e44cc71080d2dfcf5f.jpg;0;0;1;1;1
161037637461bed9473a1de7e27e3c7c45fcbc69af85363f.jpg;0;0;0;0;1
1596837785908bf359527c38cd7a9028cd637e07d0086b99.jpg;0;0;0;1;1
1602058033ea5f5152dc6876ea6c6eaa3af823278b5c1491.jpg;0;1;0;0;1
1614582391053addf0a5189e05fed7fa958d9ae64735e039.jpg;0;0;1;1;1
16152379886f827e88bce0a99036d51fc8b0d3fc6c7e9160.jpg;0;0;0;1;1
1614466807205985f6bd13784f3a08c4d4ab755cd49952e5.jpg;0;0;0;0;1
1587962070611d4ce7ae23f046b7cf15140dff8a62f94a03.jpg;0;0;1;1;1
160886776228b01cf7ab84f8a8b32523b487b7c8ebff5a8a.jpg;0;0;0;1;1
1593419255b468682053925bb12f286c058e474c8cd89bcc.jpg;0;0;0;1;0
16076197394ef52070661281d327f0798d9150d83e70a69d.jpg;0;0;0;1;1
161487034631e4f47a96291528479cd2f0f897ce2361eca5.jpg;0;0;0;0;1
1591119975cbe510768a2e48e8988fb19ac69a675090a93d.jpg;0;0;0;0;1
159000609870d7b3c8488ef74ced643c573f1954b570ef9d.jpg;0;0;0;0;1
16016753137f33c13e9c6f28e26ed2a4b062dc6b8243de04.jpg;0;0;0;1;1
1604574672fd87ad09106bf279d80c9350d3b2c99d877259.jpg;0;0;0;0;1
16108272844fc0779eb2a3be84a4ea7e9fa56a0781d309d2.jpg;0;0;0;0;0
1584033724c46115698721d020ea3def2e7cd61cd17d6464.jpg;0;0;1;1;1
160934441874497cca93765b0a99b77b5cc9d26cd7a7abeb.jpg;0;1;0;0;1
1601052422c31d47dc462ff364f709e72cdf3760b6e88b03.jpg;0;0;0;1;1
16136798553225b253d7bfeac6b425e30164aebbd6cc181d.jpg;0;0;1;1;0
15938934198db89f18a988a70eabe55411ea29cc4b9eae7e.jpg;0;0;0;0;1
16134892984ee9b06bab6266d1aa3de44601bef87bbcf88a.jpg;0;0;0;1;0
15840415580f26159d0a7dc3da1aa7e3a74e2960ea87b846.jpg;0;0;0;1;1
1611141185aeedb9b04126da4f8241195f0ced741d190ab9.jpg;0;0;0;1;1
16126740690b39c414f7a720a4a209fb81946fa080330f0b.jpg;0;0;1;0;0
1611326022fa620f9d216a61c2b60230c18ae15050ab08c7.jpg;0;1;0;0;1
16014376838908480db4e18180ece1e4404a1074e063bfb4.jpg;0;0;1;0;0
158601354602ddba8a1b9c7184fd3459c0f781be6f8d1b9a.jpg;0;0;0;0;1
16020016802858b308e0e9c43c39b4bfc30da1f12784055f.jpg;0;0;1;0;1
1599682384dd4f278ad49d5c257b8e500f89461041127300.jpg;0;0;0;1;0
1608385632534f2ef72e77bf50b32883899817daa9b32a3d.jpg;0;0;0;1;1
160967926478d383ff931359efb34de7c98ce4cd2fddf64a.jpg;0;0;0;0;1
15938811051f52544c27ce5eb35cc915ba8a435299b87e75.jpg;0;0;0;1;1
1585815970726c24cbe2cc6422c6e9f92a4df1b7b1ee7a39.jpg;0;0;1;1;1
1610744860dab977021af519c2050b1fac5d55aab083bf15.jpg;0;0;1;0;0
160892030765994876195db89d1eaccce0e5ff9c9535c4cd.jpg;0;0;0;0;1
1614697542b8675c82074061a0830858ed841adecb34ecd8.jpg;0;0;0;0;1
16014376838908480db4e18180ece1e4404a1074e063bfb4.jpg;0;0;1;0;0
161471215370b5fd75e3cddec95dd59554ddb2f24c672b72.jpg;0;0;0;1;0
159877860819edaa9896a17d5f2c57e8a8388aeed2a0fe32.jpg;0;0;0;0;1
15970861206c09e90b7fa48e22c9c55794f670f582f284ac.jpg;0;0;0;0;1
1600701508373616aa364558600b67cdb809577d261ce750.jpg;0;0;0;1;0
16140824413e8a59f9143fe14330e0c76146857752b2cce7.jpg;0;0;1;0;0
1605175921d4796305c2dfaa262def0bf64acca300b2c437.jpg;0;0;0;0;1
16079881082e04a83491c519095281d8d11410f66330d4c4.jpg;0;0;0;1;0
1606161889a289dc68401f90211fea9f186936301d6bbf5c.jpg;0;0;1;0;0
159894609905648735a26d48c4bd65c192e248e105277ca7.jpg;0;0;0;0;1
1603981310366252144d5b9da7c251f7be2a4c0876bbae09.jpg;0;0;0;1;1
1593093922030cf58c1aa36c2b400fde355adfb6dd95045d.jpg;0;0;0;1;1
16077194717de28bec863019b9be950ef6deaa31125bc9f6.jpg;0;0;0;1;1
160278102575f1ed50f964e986b69d7cd51178819a98c65c.jpg;0;0;0;0;1
1599900958eb5ba834477b8960b73e61915122e69ccf471f.jpg;0;0;0;1;1
1614447399ed51beeba57cbabfc0f26fd8446bd72708cf7f.jpg;0;0;0;1;0
16151820682c62354b92bae0485308966515eca7f6b9b07b.jpg;0;0;0;0;0
1598360318ec980a77d5b43800da09eee953df3f64cdd2bf.jpg;0;1;0;1;0
160796843017014b5a9f4d7451200f0f72081b16b6b96e57.jpg;0;0;1;0;1
1606995827dd5490620b97abcb3407a228bd655b89ae5a5d.jpg;0;0;1;1;1
15862776524cd6bef96d845ea43b430430668450a99b73fb.jpg;0;0;0;1;1
1588950724dc4cb6dec36abc76dcbb0f2d4d2be6193c0ea8.jpg;0;0;0;0;1
1611141185aeedb9b04126da4f8241195f0ced741d190ab9.jpg;0;0;0;1;1
16013104761c46b041a39d141f44f65f750197debd2aa226.jpg;0;0;0;1;1
159185408610f95a0264a615aeaf9753ced05070c3c5ab8d.jpg;0;1;0;0;1
1602139639f2ec1b1f75d3a8631d97667d76fdb40efc4c31.jpg;0;0;0;1;1
15999946489b0225f019efdf335093d67483389de28726e7.jpg;0;0;0;0;1
1607681678bf8a3012b30e85d0b9b883b6fe91d4e92de19f.jpg;0;0;0;1;1
161147646251938e2c02aef640329fe3190ea07a615321a3.jpg;0;0;0;1;1
16146818524ffc894e05c915c126f9a7a5bf1149e8e84b54.jpg;0;0;0;0;1
1586095550e5cc4a8f263a647dd59aea8338439d4e12e996.jpg;0;0;0;0;1
161458202467fb1615c76e01bdbe0d4ced2e40728fd3cbfe.jpg;0;0;0;0;0
159894609905648735a26d48c4bd65c192e248e105277ca7.jpg;0;0;0;0;1
16113980734956749be405fb0c3ed6ea0de33620de29fa00.jpg;0;1;0;0;1
16147083198530fbba54b9e43e51d4f64a3cd1bd06d4821d.jpg;0;0;1;1;1
16085468215ee694b7b86a3a97c9c9d9387411bfd18a34a1.jpg;0;0;1;0;1
16052906829b9fd61c5e29b31e5a4dc0868ebde1ea8a85c5.jpg;0;0;0;1;1
1605106239c5e4d17fcc9dec49b47e7e0b89c9412f3ca3c5.jpg;0;0;0;0;1
1584033724c46115698721d020ea3def2e7cd61cd17d6464.jpg;0;0;1;1;1
160742292658bf483f34feaac5041b53e5323d9113a30b0a.jpg;0;1;0;1;1
161375627123fdc4d9c55d31b8ed88cec3ea51a9caecd384.jpg;0;0;0;1;1
1608564482a77a3c16f30981bbfa72f201c99794e2a5fa77.jpg;0;0;0;0;0
